real,imag
-208.47,1.72963
90.5774,37.5488
-86.5231,26.1557
-17.9124,22.8617
7.59904,30.1724
-96.3205,28.6406
68.114,16.197
-136.276,49.5373
85.3079,-11.3357
-130.221,84.4768
58.3697,-54.9443
-88.2434,137.478
10.5117,-116.347
-45.9286,203.64
-14.3797,-180.64
-48.5637,256.93
21.9111,-212.601
-119.002,258.002
120.639,-176.186
-234.286,182.411
236.526,-65.85
-333.2,47.9953
302.329,76.8726
-354.145,-84.4044
273.327,180.451
-277.869,-143.965
159.913,186.826
-143.234,-95.7348
22.9834,90.6541
-22.5964,34.764
-66.4142,-55.9968
26.8763,178.012
-74.9943,-178.225
1.33484,266.331
-28.4387,-226.183
-49.3321,274.22
8.81979,-199.947
-58.2502,223.267
-20.318,-134.407
11.866,151.379
-127.273,-60.6582
145.488,75.8415
-273.431,20.3043
288.757,-15.9916
-399.795,127.653
387.844,-140.049
-466.234,264.185
421.553,-278.687
-471.683,389.315
406.251,-371.878
-444.291,432.877
374.766,-352.835
-414.713,346.465
350.498,-204.702
-396.762,152.953
338.335,9.03953
-389.547,-50.8903
336.101,173.009
-393.968,-150.634
350.571,194.515
-422.887,-93.1924
397.954,71.2341
-490.61,71.1436
484.08,-102.185
-588.254,220.513
581.229,-199.615
-668.748,248.87
626.884,-156.005
-662.344,145.333
555.507,-17.2036
-520.454,3.62067
347.087,93.9889
-259.726,-49.5456
57.5,73.5233
28.7593,44.5493
-197.475,-77.9668
220.171,223.642
-302.371,-246.835
226.577,343.767
-211.59,-286.749
53.4666,285.663
17.281,-130.622
-196.601,50.0925
250.979,150.029
-378.83,-231.411
354.162,386.246
-386.738,-382.782
263.916,427.204
-208.722,-306.646
19.6817,247.609
72.6963,-55.2169
-266.995,-31.7067
334.522,203.658
-479.731,-226.154
482.582,301.9
-557.348,-214.169
493.313,185.643
-512.159,-18.0926
407.742,-52.1512
-403.157,216.92
290.78,-241.746
-290.111,328.038
188.872,-256.662
-201.952,247.144
113.436,-97.8562
-136.131,42.0627
53.7367,114.253
-80.0995,-137.478
0.802377,228.3
-31.6833,-165.281
-40.2591,164.347
-1.17053,-19.5054
-57.8944,-40.3888
3.16575,212.999
-50.9869,-266.841
-10.5262,402.629
-36.6498,-396.565
-18.9147,459.9
-39.808,-380.1
-0.94645,378.404
-72.6049,-249.468
43.2003,218.132
-121.614,-79.0932
88.7236,54.3878
-155.024,65.7646
102.798,-64.1733
-145.381,154.714
68.7786,-122.851
-90.1885,183.532
-1.14261,-122.083
-13.9751,152.831
-74.8223,-60.8434
49.5587,61.2449
-123.07,58.7145
77.273,113.425
-2.83868,-159.663
6.66933,302.552
120.97,-321.512
-155.696,426.556
299.241,-399.87
-323.02,454.706
429.191,-376.953
-394.166,383.947
428.771,-265.825
-320.205,243.938
290.29,-111.663
-135.54,92.2113
83.8988,21.105
66.0921,-7.39432
-88.6831,77.9051
191.133,-18.1242
-155.907,46.6621
199.365,43.7892
-112.407,-28.8381
117.858,112.595
-10.2837,-70.8596
13.1131,111.586
81.254,-17.6709
-53.5835,6.3711
116.716,129.446
-56.6852,-163.676
90.7725,297.439
-8.07636,-302.748
27.3781,383.586
62.143,-319.337
-42.6559,324.768
126.467,-191.679
-97.2987,146.715
168.749,9.16492
-125.433,-44.6402
181.495,159.566
-121.946,-128.966
161.412,163.59
-85.6668,-52.0759
110.454,19.1346
-22.9386,134.774
40.3064,-177.382
49.0932,306.318
-27.4529,-293.409
106.589,345.643
-69.7123,-247.782
130.387,220.98
-74.0131,-62.8331
116.4,3.7161
-44.8363,154.754
76.3416,-183.979
1.42206,289.422
28.1364,-253.387
48.3226,293.888
-15.4314,-204.999
87.589,213.499
-50.0133,-117.635
117.068,143.111
-73.3787,-82.2359
132.431,151.248
-78.0954,-131.464
123.662,228.874
-53.709,-217.367
83.2677,299.816
0.466745,-251.925
20.5865,282.943
63.5588,-178.264
-32.9848,158.255
97.4856,-18.7168
-39.0001,-12.2605
71.2365,135.276
18.3423,-123.399
-9.76031,182.901
109.696,-95.9699
-93.9536,79.7983
167.688,72.5967
-108.527,-135.068
126.861,308.863
-8.37714,-366.012
-26.8328,509.823
183.344,-517.578
-233.041,599.861
375.751,-541.905
-382.976,561.637
458.897,-450.048
-383.64,428.727
373.05,-290.198
-220.132,255.814
152.713,-116.702
27.1354,92.3141
-87.0082,28.1181
225.575,-26.7617
-216.425,115.744
268.523,-78.5857
-168.364,129.108
138.308,-53.1667
23.4482,67.6572
-86.3945,37.9414
248.955,-43.038
-282.396,155.078
391.565,-151.751
-357.529,240.738
396.514,-202.195
-300.562,248.337
294.661,-165.299
-176.058,171.727
170.756,-59.4594
-72.943,51.0025
102.313,60.5828
-44.8363,-54.4876
111.656,141.936
-81.3832,-108.085
160.196,170.492
-124.824,-119.578
182.732,175.845
-114.638,-129.579
133.784,198.004
-27.3122,-165.663
14.3947,242.894
113.344,-207.906
-134.3,266.955
256.643,-197.736
-260.564,210.148
357.485,-89.3576
-331.581,55.315
398.226,96.1526
-344.869,-136.139
389.046,263.748
-319.08,-250.442
352.184,301.667
-275.451,-200.535
304.383,167.602
-224.338,-1.82369
249.471,-62.7648
-164.488,218.964
183.741,-231.772
-92.9822,301.036
108.305,-206.017
-17.6284,165.775
39.286,19.643
36.8996,-112.698
8.56348,300.827
34.4536,-342.638
52.2051,431.56
-55.5641,-341.399
189.489,287.59
-235.572,-68.9728
401.64,-75.4383
-463.396,329.037
623.823,-444.268
-655.738,606.996
761.995,-582.95
-718.544,579.908
734.704,-390.34
-595.784,248.876
522.368,29.817
-311.5,-197.493
194.254,436.797
24.8093,-508.054
-111.52,612.002
263.537,-533.115
-254.328,497.794
293.836,-312.957
-170.864,220.199
111.514,-31.8051
80.9458,-15.7504
-170.017,124.421
347.945,-77.9974
-380.584,100.551
469.179,4.60379
-393.912,-0.310852
373.4,79.1044
-205.377,-9.30083
123.231,-2.68671
65.849,169.12
-125.975,-262.539
254.844,476.72
-227.96,-571.92
258.867,738.23
-140.505,-741.526
102.296,785.729
51.3751,-656.122
-86.1187,577.977
199.897,-355.936
-167.466,229.178
200.938,-8.45352
-91.5045,-69.5851
66.8765,204.572
69.9335,-175.92
-85.3688,201.902
177.578,-79.7433
-120.862,41.6645
126.341,107.163
16.1282,-133.461
-80.2597,237.454
264.254,-196.141
-335.243,222.596
491.25,-106.715
-505.405,72.2794
586.469,83.8353
-520.75,-135.195
529.934,286.255
-410.482,-314.819
389.633,430.996
-264.016,-418.159
256.05,490.757
-154.01,-434.729
170.607,465.421
-85.454,-368.665
105.734,359.671
-9.97905,-225.048
8.98057,182.311
111.314,-21.9444
-130.705,-33.6696
254.199,189.297
-255.259,-219.308
337.086,328.019
-276.732,-293.007
286.04,325.577
-154.254,-213.35
106.567,179.205
56.0643,-21.8042
-100.99,-27.6562
225.912,166.789
-203.645,-166.366
243.477,231.702
-133.953,-145.911
101.332,129.201
50.9069,20.5958
-86.6171,-71.5445
199.598,219.445
-158.928,-232.771
170.845,314.629
-21.9264,-246.473
-62.1959,247.68
277.238,-116.152
-384.864,84.6425
575.477,41.3709
-613.834,-29.0351
701.275,80.51
-619.299,22.9301
588.687,-61.0414
-409.519,233.871
316.945,-305.451
-118.726,466.128
49.8536,-478.24
89.5499,538.968
-77.8287,-424.963
131.093,352.765
-43.5632,-120.072
43.8196,-37.4983
67.0961,308.414
-60.4484,-450.778
141.341,655.268
-91.8422,-690.108
129.988,762.07
-50.0275,-658.561
78.7936,605.345
-14.1154,-405.563
80.4984,295.161
-68.1038,-80.7438
190.111,-4.89476
-224.116,163.669
372.131,-174.615
-404.29,252.376
520.369,-187.354
-493.917,202.519
533.062,-92.7252
-422.975,81.5992
384.404,38.2816
-213.763,-47.1556
139.67,156.447
38.2033,-149.352
-92.8476,238.579
230.348,-206.981
-232.11,265.958
313.393,-197.159
-263.651,212.047
303.616,-94.4889
-224.893,60.6529
247.131,98.7705
-158.466,-159.746
174.028,324.249
-77.8931,-363.192
82.8653,477.305
26.8417,-440.981
-35.7998,463.197
155.379,-330.438
-165.181,265.821
272.52,-69.6514
-255.186,-23.9487
321.78,208.644
-254.612,-250.621
269.385,350.47
-156.772,-287.001
140.381,277.149
-16.593,-117.09
11.1728,39.18
81.5366,149.588
-41.7702,-212.531
84.0397,345.586
1.47609,-321.75
8.7067,351.714
89.149,-225.768
-69.712,171.489
139.579,7.17307
-80.451,-74.4052
108.674,224.661
-16.3368,-227.22
28.5404,287.243
57.4849,-188.364
-16.3547,151.271
55.6397,26.2245
41.0308,-112.739
-54.6706,304.662
190.218,-370.204
-219.702,510.325
343.538,-501.606
-334.816,555.517
400.566,-459.495
-324.823,434.602
327.719,-275.445
-205.85,207.259
188.692,-25.8425
-76.8953,-44.8515
97.6613,211.967
-43.2942,-255.265
128.11,385.605
-129.5,-385.958
247.863,469.695
-250.574,-421.695
334.12,456.923
-269.111,-361.872
262.044,353.4
-98.5975,-220.257
2.63177,181.79
223.79,-29.1478
-344.535,-16.4323
551.764,162.832
-611.229,-189.062
724.339,304.555
-671.757,-291.028
672.699,361.426
-525.222,-301.295
462.341,327.221
-289.866,-227.788
241.254,221.758
-115.616,-98.9888
134.105,78.7587
-80.4984,49.0619
160.677,-65.4075
-146.182,180.652
235.987,-175.969
-201.221,262.104
246.759,-221.024
-154.519,265.034
142.681,-178.697
-6.1634,178.038
-26.8276,-52.2675
156.318,22.4836
-154.952,117.37
229.215,-142.707
-162.386,258.194
173.515,-240.57
-57.7789,298.744
43.0551,-216.302
71.4433,210.755
-59.3127,-74.7841
127.916,34.008
-61.0974,113.216
78.01,-139.135
26.5554,247.366
-25.4969,-216.09
120.569,257.967
-86.2709,-161.89
130.56,151.101
-37.3924,-23.14
25.5001,6.44386
111.183,100.622
-146.617,-73.3086
283.487,120.794
-296.731,-28.3818
393.928,16.0248
-357.646,121.372
404.182,-157.075
-324.165,293.316
339.811,-304.776
-244.567,398.945
260.126,-358.473
-176.517,399.959
210.132,-314.581
-145.134,325.362
192.805,-226.763
-134.008,241.571
179.098,-160.815
-110.391,201.578
141.547,-148.232
-59.1428,211.662
81.0072,-171.721
3.16077,237.241
25.8915,-188.705
42.647,237.892
8.24301,-169.712
35.6349,200.753
38.9768,-120.013
-14.53,146.584
101.958,-69.9247
-82.7371,107.598
168.157,-46.0553
-141.067,99.1949
214.639,-50.0919
-173.583,110.381
232.493,-62.5021
-176.866,119.169
221.517,-65.2667
-151.887,116.628
182.861,-61.0626
-100.454,116.311
120.833,-70.51
-31.929,139.973
52.1029,-109.928
28.8352,192.973
8.35208,-170.713
47.2447,253.142
20.9781,-221.008
2.33714,285.521
93.7162,-230.561
-87.8094,271.756
185.82,-197.691
-163.547,227.874
227.085,-152.953
-155.957,192.046
163.227,-132.872
-37.6785,189.581
2.40047,-143.902
144.872,204.314
-174.967,-148.566
288.339,183.943
-258.959,-90.3608
295.161,80.4984
-182.404,57.9642
142.235,-103.646
27.2607,260.985
-94.7973,-303.258
257.302,433.43
-284.301,-427.809
379.327,496.651
-323.234,-426.701
333.631,439.991
-205.686,-334.185
168.983,339.209
-26.1651,-255.902
8.46586,311.745
85.8789,-299.621
-35.1976,434.7
54.1132,-495.191
65.3472,681.741
-96.5931,-760.77
239.548,926.026
-264.873,-943.286
375.362,1012.22
-349.376,-910.258
400.528,852.645
-318.834,-633.83
328.013,484.802
-224.65,-212
234.293,52.8312
-150.42,186.287
191.385,-274.202
-141.067,415.767
207.972,-394.157
-168.054,429.247
225.541,-317.592
-156.684,288.896
170.51,-144.78
-51.5502,114.904
18.8295,3.76126
133.524,10.385
-179.3,55.5303
321.081,10.201
-333.904,13.6887
425.802,78.7265
-380.24,-63.5587
414.811,147.239
-321.614,-108.981
324.137,160.046
-216.454,-85.2154
219.852,101.128
-122.728,2.98192
138.73,-7.37804
-48.6717,121.225
60.706,-124.58
46.1631,227.535
-61.1298,-211.895
198.346,290.014
-237.279,-246.244
381.59,295.605
-401.986,-225.1
497.463,252.257
-439.852,-166.26
435.671,186.259
-270.006,-102.225
166.439,132.993
71.9383,-66.9597
-205.898,120.123
422.198,-77.0079
-479.291,149.179
570.508,-116.83
-469.281,188.055
390.311,-141.162
-131.559,184.482
-68.517,-98.8815
392.897,97.3814
-592.001,32.9282
847.59,-72.2077
-919.103,227.071
1006.18,-273.006
-892.154,414.46
802.733,-427.738
-545.339,521.061
364.047,-476.916
-76.1912,511.126
-73.9394,-413.946
278.087,407.847
-308.396,-287.52
377.316,276.962
-278.334,-169.315
242.326,184.327
-75.4454,-109.039
13.8113,156.393
138.864,-107.138
-155.465,169.501
245.636,-121.814
-197.12,172.438
233.006,-102.152
-150.632,123.446
177.288,-22.0166
-108.729,15.1114
165.631,107.773
-133.8,-127.062
222.9,252.549
-209.021,-265.348
295.402,376.871
-256.259,-370.18
297.811,458.417
-201.438,-425.813
183.232,486.035
-35.2016,-423.404
-17.2319,451.66
175.766,-355.675
-212.822,350.615
332.368,-223.828
-312.973,193.849
367.383,-51.7829
-283.902,19.5579
284.211,109.555
-163.248,-113.449
146.049,201.116
-27.3353,-155.152
28.7593,191.167
60.5383,-99.2943
-25.3698,102.296
82.5869,4.30741
-21.3983,4.71055
60.7878,76.2658
10.2715,-26.773
25.0507,60.1222
47.4741,34.8402
-14.1975,-35.6003
91.5039,146.019
-66.1706,-139.726
153.047,221.085
-135.717,-168.695
224.967,195.588
-200.533,-91.1732
270.716,79.392
-215.078,41.5007
244.553,-42.6459
-144.038,125.963
131.779,-68.0833
-0.716296,80.9203
-23.6901,46.1191
143.669,-87.8971
-132.551,243.848
195.626,-281.947
-113.425,400.487
101.652,-372.469
47.1517,406.643
-105.723,-290.126
272.52,246.921
-315.623,-77.7558
434.286,16.0733
-403.028,133.929
432.37,-142.011
-311.199,213.324
265.142,-131.44
-96.3266,117.271
39.3579,30.7945
100.656,-80.6903
-92.876,228.561
142.305,-243.516
-33.031,329.208
-12.6187,-267.083
193.729,275.544
-274.525,-150.339
446.395,120.967
-473.027,11.0536
552.647,-16.8441
-462.101,101.709
416.942,-48.3799
-212.657,76.1878
81.6622,18.5657
168.238,-6.25229
-298.813,85.7509
503.761,-29.257
-553.206,43.9914
654.405,84.4026
-593.736,-132.603
594.502,299.261
-456.158,-348.827
410.008,473.734
-257.351,-439.733
225.304,448.253
-106.214,-280.523
115.627,157.526
-34.2726,119.08
68.5135,-310.432
5.78222,602.599
18.1205,-752.22
78.5309,949.518
-79.945,-963.377
194.284,1002.46
-196.148,-857.372
287.421,758.331
-241.449,-513.971
264.535,366.257
-139.564,-127.601
85.8169,35.4301
99.9054,109.705
-186.285,-87.3982
368.946,116.36
-415.243,5.4855
526.34,-44.9297
-481.254,195.532
496.933,-222.613
-369.401,325.171
330.567,-279.595
-186.373,299.418
171.481,-176.41
-86.6171,137.697
153.97,15.3485
-156.695,-51.387
297.524,170.639
-341.959,-148.564
480.364,195.928
-473.742,-100.455
517.016,84.6909
-384.332,54.3391
290.249,-88.7162
-31.7014,220.631
-154.803,-225.774
455.144,313.369
-623.511,-268.021
846.099,307.955
-887.062,-225.155
950.524,242.298
-823.44,-152.22
733.674,174.918
-488.823,-97.7843
330.884,133.907
-72.9105,-63.8864
-46.8736,95.6578
227.286,-7.49379
-247.511,8.43677
325.84,118.795
-259.287,-158.153
279.101,318.678
-188.231,-376.461
216.144,534.677
-157.144,-566.826
227.377,677.477
-206.2,-645.503
296.461,684.062
-268.725,-582.458
323.418,564.359
-235.566,-427.821
216.026,401.93
-54.0944,-285.791
-24.1705,304.875
216.44,-250.524
-288.451,337.536
436.199,-345.423
-430.686,477.972
479.179,-506.349
-367.871,630.058
320.313,-620.773
-137.092,683.207
51.698,-598.075
131.473,581.474
-181.721,-425.984
303.244,358.145
-277.881,-177.938
323.784,115.174
-235.475,31.4127
240.207,-37.4146
-136.528,112.665
150.228,-43.0455
-73.6059,48.7708
123.049,75.3316
-80.4985,-102.727
153.32,235.584
-117.672,-247.791
179.526,344.965
-118.199,-306.654
146.558,345.32
-52.9467,-247.506
59.3419,231.933
38.7643,-90.0618
-15.8347,43.9013
77.273,113.425
-2.83868,-159.663
6.66933,302.552
120.97,-321.512
-155.696,426.556
299.241,-399.87
-323.02,454.706
429.191,-376.953
-394.166,383.947
428.771,-265.825
-320.205,243.938
290.29,-111.663
-135.54,92.2113
83.8988,21.105
66.0921,-7.39432
-88.6831,77.9051
191.133,-18.1242
-155.907,46.6621
199.365,43.7892
-112.407,-28.8381
117.858,112.595
-10.2837,-70.8596
13.1131,111.586
81.254,-17.6709
-53.5835,6.3711
116.716,129.446
-56.6852,-163.676
90.7725,297.439
-8.07636,-302.748
27.3781,383.586
62.143,-319.337
-42.6559,324.768
126.467,-191.679
-97.2987,146.715
168.749,9.16492
-125.433,-44.6402
181.495,159.566
-121.946,-128.966
161.412,163.59
-85.6668,-52.0759
110.454,19.1346
-22.9386,134.774
40.3064,-177.382
49.0932,306.318
-27.4529,-293.409
106.589,345.643
-69.7123,-247.782
130.387,220.98
-74.0131,-62.8331
116.4,3.7161
-44.8363,154.754
76.3416,-183.979
1.42206,289.422
28.1364,-253.387
48.3226,293.888
-15.4314,-204.999
87.589,213.499
-50.0133,-117.635
117.068,143.111
-73.3787,-82.2359
132.431,151.248
-78.0954,-131.464
123.662,228.874
-53.709,-217.367
83.2677,299.816
0.466745,-251.925
20.5865,282.943
63.5588,-178.264
-32.9848,158.255
97.4856,-18.7168
-39.0001,-12.2605
71.2365,135.276
18.3423,-123.399
-9.76031,182.901
109.696,-95.9699
-93.9536,79.7983
167.688,72.5967
-108.527,-135.068
126.861,308.863
-8.37714,-366.012
-359.864,-204.942
282.384,147.442
-292.25,-223.943
178.67,222.544
-163.33,-354.739
40.3262,397.044
-33.0312,-550.955
-66.3372,586.438
39.4515,-703.157
-101.221,674.393
40.9899,-707.781
-80.2225,587.905
12.2595,-535.136
-59.0975,346.084
10.9867,-250.456
-83.8321,50.0512
60.0863,25.0954
-147.856,-177.562
123.557,185.438
-192.475,-261.646
132.238,195.02
-153.381,-207.877
41.9789,95.7419
-18.6633,-84.1532
-120.7,-31.6872
147.974,29.5319
-263.681,-119.397
240.882,84.9215
-286.115,-141.475
182.367,76.6134
-148.335,-107.737
-20.7414,22.6041
96.001,-37.483
-275.964,-61.5631
330.573,59.6795
-462.383,-171.238
449.837,180.461
-506.866,-299.458
424.061,309.281
-426.066,-418.693
310.847,406.088
-305.848,-479.08
206.919,416.996
-235.075,-430.68
176.849,304.77
-242.997,-256.888
210.941,79.0202
-285.295,4.32984
241.504,-195.756
-286.719,267.594
202.869,-422.011
-206.17,433.755
88.318,-509.995
-73.9675,432.502
-39.8606,-416.719
27.4744,253.085
-95.4466,-165.243
25.7421,-49.4141
-35.2807,162.165
-82.8594,-372.881
101.991,452.729
-222.521,-604.178
215.835,603.584
-285.52,-660.855
210.841,561.466
-206.694,-525.324
65.1826,347.788
-13.3599,-257.416
-147.32,55.8733
184.932,25.2908
-298.551,-185.387
262.214,197.985
-285.516,-271.272
155.935,190.464
-97.3221,-176.671
-90.0133,27.4874
172.829,26.0423
-346.334,-180.476
378.408,204.118
-470.825,-298.406
402.492,241.495
-389.045,-248.24
224.065,111.691
-136.579,-60.6559
-69.5961,-101.169
159.731,139.535
-329.546,-251.569
349.051,210.137
-423.152,-224.708
334.159,83.7345
-300.675,-12.9216
118.266,-185.14
-16.6211,275.114
-201.145,-450.95
302.184,480.613
-484.854,-567.527
522.019,493.647
-621.058,-478.46
565.815,319.273
-575.05,-247.597
442.833,67.45
-395.671,-10.7336
231.975,-124.31
-178.792,116.459
31.4577,-180.942
-11.0432,110.229
-94.8375,-130.919
73.1994,42.4863
-143.483,-72.9919
97.537,17.7176
-156.647,-95.8246
111.294,90.7981
-178.554,-209.424
142.77,224.616
-214.249,-336.405
171.39,316.037
-220.74,-367.288
140.118,269.896
-139.098,-239.378
1.89602,68.4122
53.0627,15.5676
-231.702,-210.982
306.472,285.949
-476.645,-439.537
511.913,445.403
-613.499,-512.057
557.79,424.928
-556.655,-404.778
399.556,247.945
-311.869,-183.245
94.8271,11.2327
18.1038,39.2428
-222.653,-171.497
287.924,163.639
-417.445,-227.855
392.085,151.702
-429.164,-156.099
323.099,35.5335
-302.305,-15.2964
168.073,-108.683
-150.47,112.595
47.1515,-204.539
-80.1114,166.646
36.1093,-214.025
-125.491,135.945
124.734,-153.851
-237.061,61.6961
236.115,-83.3093
-326.851,12.3457
288.613,-69.61
-334.686,43.3389
253.595,-147.218
-266.783,161.662
168.326,-293.02
-181.635,316.06
98.9643,-434.217
-138.703,422.757
86.132,-489.181
-152.34,415.966
116.622,-419.956
-186.71,293.635
141.88,-262.828
-193.142,126.329
125.55,-112.328
-157.036,17.3923
79.0899,-63.0357
-114.042,35.6717
54.6239,-144.852
-120.807,165.318
99.7161,-297.4
-203.548,310.879
211.098,-406.485
-327.476,359.899
327.234,-382.362
-415.157,262.869
369.673,-226.363
-403.064,73.3437
303.528,-35.7993
-293.517,-84.6779
169.793,61.372
-160.022,-103.527
61.7067,-1.05746
-98.5405,27.5964
60.0274,-174.645
-159.338,208.312
174.96,-324.43
-310.694,293.439
339.135,-321.909
-462.805,195.548
457.837,-137.957
-534.332,-49.4862
478.438,131.768
-510.594,-302.479
425.409,328.874
-448.096,-413.661
373.309,338.338
-421.508,-322.305
378.769,163.103
-454.959,-92.6124
425.831,-84.8785
-493.517,137.501
430.466,-267.438
-440.923,254.213
304.772,-313.884
-237.818,239.512
33.547,-257.727
79.1701,167.278
-296.885,-194.779
385.913,133.652
-544.25,-201.361
545.845,180.588
-601.271,-278.935
499.782,272.264
-467.233,-365.782
305.376,337.707
-247.524,-399.556
96.5515,338.091
-80.4743,-373.381
-8.42697,298.52
-44.0912,-335.997
16.0575,276.651
-109.718,-336.412
95.6048,296.728
-174.28,-363.541
120.542,310.249
-144.121,-338.947
31.8668,224.823
-5.88928,-177.673
-136.829,-14.7466
168.364,127.412
-291.379,-357.623
283.04,468.809
-355.385,-652.749
297.172,674.949
-331.703,-737.015
256.177,620.668
-297.589,-547.45
251.139,319.267
-336.36,-174.456
336.919,-74.7458
-459.026,188.049
473.948,-360.018
-579.047,364.65
542.29,-415.626
-564.246,307.35
422.332,-271.476
-331.332,114.749
85.2342,-73.4853
85.1265,-49.1059
-373.056,27.3652
540.585,-73.4272
-780.675,-21.5998
861.8,30.8129
-988.947,-153.218
946.043,158.682
-954.263,-249.958
811.755,206.489
-749.736,-244.093
570.865,155.743
-505.087,-168.22
348.827,80.4984
-322.494,-119.131
211.832,76.7677
-227.591,-169.025
148.628,175.492
-182.597,-299.557
109.159,312.188
-139.922,-413.739
60.2543,378.487
-87.5338,-415.812
11.379,312.837
-50.7763,-292.859
-6.09767,154.982
-55.635,-129.915
18.4463,17.9323
-91.4139,-44.3322
52.6891,-1.53459
-109.78,-91.4565
42.6793,98.2277
-64.0259,-218.302
-38.6794,220.345
44.4336,-304.374
-158.323,246.283
154.592,-258.598
-237.463,132.399
